station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170105,50,64.04,58.28,12.750558,360,34.001488,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170106,35.06,50,46.58,24.60634,360,40.936002,0,0,0.16929143
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170126,53.06,60.98,58.46,17.000744,360,36.014734,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170202,62.06,75.92,69.44,9.171454,360,23.935258,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170209,57.02,69.98,64.94,15.434886,360,31.988242,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170221,62.06,75.92,66.92,10.513618,360,23.040482,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170301,66.02,80.06,73.76,13.869028,360,38.02798,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170411,64.94,80.96,73.76,12.079476,360,42.949248,0,0,0.6299216
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170802,75.02,84.92,81.86,7.605596,360,25.948504,0,0,0.94881941
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170106,31.1,51.98,46.04,21.922012,360,38.02798,0,0,0
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170311,64.94,77,69.26,7.82929,360,25.948504,0,0,1.37007948
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170313,53.06,66.02,56.66,6.934514,360,25.053728,0,0,0.01968505
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170405,57.02,80.06,73.76,15.65858,360,36.014734,0,0,0
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170430,60.08,82.94,73.22,13.42164,360,42.949248,0,0,0.01181103
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170523,66.92,87.98,78.44,10.513618,360,35.119958,0,0,0.5118113
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170529,69.08,87.08,78.08,10.289924,360,46.080964,0,0,2.09055231
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170912,60.98,91.04,75.92,6.263432,360,19.908766,0,0,0
ALICE INTL AP,TX,27.7411,-98.0247,52.7,20170121,60.98,93.02,,12.30317,360,36.014734,0,0,0
ALICE INTL AP,TX,27.7411,-98.0247,52.7,20170125,50,80.96,,10.513618,360,27.066974,0,0,0
ALICE INTL AP,TX,27.7411,-98.0247,52.7,20170224,57.02,91.94,,11.1847,360,34.001488,0,0,0
ALICE INTL AP,TX,27.7411,-98.0247,52.7,20170524,55.94,91.04,,7.158208,360,17.000744,0,0,0
ALICE INTL AP,TX,27.7411,-98.0247,52.7,20170912,60.08,95,,7.158208,360,23.040482,0,0,0
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170105,48.92,66.02,,9.395148,360,33.106712,0,0,0
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170106,28.22,48.92,,21.027236,360,38.02798,0,0,0.05118113
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170208,60.98,77,,11.408394,360,31.093466,0,0,0
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170209,46.94,75.92,,11.632088,360,25.053728,0,0,0
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170423,55.04,75.92,,14.763804,360,36.014734,0,0,0
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170607,69.08,89.96,,8.94776,360,23.040482,0,0,0
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170828,68,69.98,,31.540854,360,53.015478,0,,0.31102379
COTULLA LA SALLE CO AP,TX,28.4567,-99.2183,145.1,20170215,46.94,69.08,,9.171454,360,29.08022,0,0,0
COTULLA LA SALLE CO AP,TX,28.4567,-99.2183,145.1,20170512,66.92,93.92,,9.618842,360,25.948504,0,0,0
COTULLA LA SALLE CO AP,TX,28.4567,-99.2183,145.1,20170523,64.04,87.98,,7.381902,360,31.093466,0,0,0
COTULLA LA SALLE CO AP,TX,28.4567,-99.2183,145.1,20170621,75.02,100.94,,7.605596,360,25.948504,0,0,0
PORT ISABEL CAMERON AP,TX,26.1658,-97.3458,5.8,20170106,35.06,71.06,,21.922012,360,38.02798,0,0,0.03149608
PORT ISABEL CAMERON AP,TX,26.1658,-97.3458,5.8,20170118,62.06,71.06,,8.94776,360,21.922012,0,0,0
PORT ISABEL CAMERON AP,TX,26.1658,-97.3458,5.8,20170313,57.92,64.94,,9.618842,360,23.935258,0,0,0
PORT ISABEL CAMERON AP,TX,26.1658,-97.3458,5.8,20170405,66.02,82.04,,14.316416,360,42.054472,0,0,0
PORT ISABEL CAMERON AP,TX,26.1658,-97.3458,5.8,20170605,73.94,93.92,,6.934514,360,57.936746,0,0,0.44881914
PORT ISABEL CAMERON AP,TX,26.1658,-97.3458,5.8,20170620,75.92,93.92,,10.289924,360,27.96175,0,0,0
MCALLEN MILLER INTL AP,TX,26.1839,-98.2539,30.5,20170108,35.06,60.08,,5.144962,360,14.987498,0,0,0
MCALLEN MILLER INTL AP,TX,26.1839,-98.2539,30.5,20170125,62.06,86,,10.513618,360,25.948504,0,0,0
MCALLEN MILLER INTL AP,TX,26.1839,-98.2539,30.5,20170215,51.08,73.04,,10.513618,360,29.974996,0,0,0
MCALLEN MILLER INTL AP,TX,26.1839,-98.2539,30.5,20170402,75.92,98.06,,11.632088,360,29.08022,0,0,0
MCALLEN MILLER INTL AP,TX,26.1839,-98.2539,30.5,20170523,73.04,96.98,,7.82929,360,38.922756,0,0,0.22834658
MCALLEN MILLER INTL AP,TX,26.1839,-98.2539,30.5,20170524,66.92,93.02,,10.06623,360,29.974996,0,0,0
HOUSTON INTERCONT AP,TX,29.98,-95.36,29,20170106,26.24,44.06,40.46,16.329662,360,31.093466,0,0,0.27165369
HOUSTON INTERCONT AP,TX,29.98,-95.36,29,20170126,42.08,60.98,54.14,8.500372,360,27.96175,0,0,0
HOUSTON INTERCONT AP,TX,29.98,-95.36,29,20170422,60.08,84.02,74.48,11.632088,360,31.093466,0,0,0
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170312,51.08,69.98,,11.408394,360,31.988242,0,0,0.03149608
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170404,51.98,87.98,,7.605596,360,23.935258,0,0,0
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170405,48.92,77,,14.763804,360,36.014734,0,0,0
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170503,66.02,89.96,,9.618842,360,36.90951,0,0,0.05905515
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170603,68,87.08,,5.368656,360,31.988242,,0,0.22834658
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170717,75.02,98.06,,6.487126,360,36.014734,0,0,0
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170828,71.06,93.92,,17.448132,360,38.02798,,,0
SAN ANTONIO STINSON AP,TX,29.3389,-98.4719,174,20170107,23.18,48.02,,5.816044,360,23.040482,0,0,0
SAN ANTONIO STINSON AP,TX,29.3389,-98.4719,174,20170125,51.98,73.94,,8.276678,360,23.935258,,,0
SAN ANTONIO STINSON AP,TX,29.3389,-98.4719,174,20170208,48.02,91.04,,8.052984,360,31.988242,,,0
SAN ANTONIO STINSON AP,TX,29.3389,-98.4719,174,20170405,53.06,75.92,,10.737312,360,36.90951,0,0,0
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170128,37.04,62.96,,9.171454,360,23.935258,,0,0
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170405,50,75.92,,13.42164,360,42.949248,0,0,0
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170429,66.92,91.94,,16.329662,360,40.936002,0,0,0.03149608
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170503,64.94,91.04,,12.750558,360,38.02798,0,0,0
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170520,71.06,82.94,,8.724066,360,21.922012,0,0,0
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170523,59,87.08,,9.618842,360,42.054472,,0,0.03149608
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170829,71.06,91.04,,14.316416,360,34.001488,,,0
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170106,31.1,51.08,,20.579848,360,36.014734,,0,0
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170128,42.08,57.02,,7.82929,360,21.922012,,0,0.01181103
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170313,53.96,66.92,,6.71082,360,23.040482,0,0,0
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170524,62.06,87.08,,9.171454,360,23.935258,0,0,0
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170604,71.06,93.02,,6.71082,360,29.08022,0,0,0.42126007
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170628,75.92,89.96,,7.605596,360,29.08022,0,0,0
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170825,,,,25.277422,360,69.121446,,0,2.68110381
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170911,68,89.06,,9.618842,360,23.040482,0,0,0
HOUSTON CLOVER FLD,TX,29.5189,-95.2417,13.4,20170422,62.96,87.08,,8.94776,360,27.96175,0,0,0
HOUSTON CLOVER FLD,TX,29.5189,-95.2417,13.4,20170503,66.02,84.92,,12.30317,360,35.119958,0,0,0.25196864
HOUSTON CLOVER FLD,TX,29.5189,-95.2417,13.4,20170829,73.94,75.92,,20.13246,360,38.922756,0,0,2.75984401
HOUSTON SUGARLAND MEM,TX,29.6222,-95.6564,25,20170104,39.92,53.96,,7.605596,360,29.08022,0,0,0
HOUSTON SUGARLAND MEM,TX,29.6222,-95.6564,25,20170107,20.12,42.08,,9.618842,360,27.96175,0,0,0
HOUSTON SUGARLAND MEM,TX,29.6222,-95.6564,25,20170208,60.08,86,,11.1847,360,25.053728,0,0,0
HOUSTON SUGARLAND MEM,TX,29.6222,-95.6564,25,20170313,48.92,68,,7.605596,360,23.040482,0,0,0
HOUSTON SUGARLAND MEM,TX,29.6222,-95.6564,25,20170423,53.06,73.94,,11.1847,360,27.066974,0,0,0
HOUSTON SUGARLAND MEM,TX,29.6222,-95.6564,25,20170829,73.04,78.08,,19.908766,360,40.041226,0,0,0.83070911
PATUXENT RIVER NAS,MD,38.3,-76.4167,11.9,20170113,42.08,62.06,,10.961006,360,23.040482,,,0
PATUXENT RIVER NAS,MD,38.3,-76.4167,11.9,20170118,44.96,59,,8.052984,360,31.988242,,,0
PATUXENT RIVER NAS,MD,38.3,-76.4167,11.9,20170614,71.96,89.06,,9.842536,360,23.040482,,,
PATUXENT RIVER NAS,MD,38.3,-76.4167,11.9,20170703,71.96,89.96,,6.263432,360,16.105968,,,0
PATUXENT RIVER NAS,MD,38.3,-76.4167,11.9,20170815,73.94,84.02,,3.131716,360,10.06623,,,0.16929143
PATUXENT RIVER NAS,MD,38.3,-76.4167,11.9,20170819,71.96,87.08,,5.816044,360,21.922012,,,0
RALEIGH DURHAM INTL AP,NC,35.8922,-78.7819,126.8,20170118,44.96,69.98,62.78,6.487126,360,27.066974,0,0,0
RALEIGH DURHAM INTL AP,NC,35.8922,-78.7819,126.8,20170718,71.06,89.06,78.26,5.144962,360,19.908766,0,0,0
PIEDMONT TRIAD INTL AP,NC,36.0969,-79.9433,271.3,20170319,33.98,57.92,48.2,8.276678,360,31.988242,0,0,0
DANVILLE RGNL AP,VA,36.5728,-79.3361,174,20170121,50,55.04,,1.789552,360,12.974252,0,0,0.20866153
DANVILLE RGNL AP,VA,36.5728,-79.3361,174,20170321,42.08,75.02,,5.59235,360,25.948504,0,0,0
DANVILLE RGNL AP,VA,36.5728,-79.3361,174,20170401,48.02,71.06,,9.395148,360,23.935258,0,0,0
DANVILLE RGNL AP,VA,36.5728,-79.3361,174,20170415,57.02,84.02,,6.039738,360,31.988242,0,0,0.03149608
DANVILLE RGNL AP,VA,36.5728,-79.3361,174,20170522,62.06,80.06,,4.250186,360,23.935258,0,0,0.33070884
DANVILLE RGNL AP,VA,36.5728,-79.3361,174,20170602,57.92,84.02,,2.23694,360,19.01399,0,0,0
DANVILLE RGNL AP,VA,36.5728,-79.3361,174,20170605,62.96,80.06,,5.368656,360,25.948504,0,0,0.55905542
DANVILLE RGNL AP,VA,36.5728,-79.3361,174,20170614,64.94,89.06,,4.921268,360,35.119958,0,0,0.61023655
DANVILLE RGNL AP,VA,36.5728,-79.3361,174,20170727,69.08,87.08,,5.368656,360,25.053728,0,0,0.18110246
DANVILLE RGNL AP,VA,36.5728,-79.3361,174,20170729,66.02,80.96,,9.395148,360,25.053728,0,0,0
ELKINS RANDOLPH CO AP,WV,38.8853,-79.8528,603.2,20170220,31.1,66.92,47.84,1.11847,360,12.079476,0,0,0
ELKINS RANDOLPH CO AP,WV,38.8853,-79.8528,603.2,20170322,21.2,46.04,38.84,8.500372,360,25.948504,0,0,0
ELKINS RANDOLPH CO AP,WV,38.8853,-79.8528,603.2,20170619,60.98,75.92,69.26,4.921268,360,21.922012,0,0,1.11023682
ELKINS RANDOLPH CO AP,WV,38.8853,-79.8528,603.2,20170730,55.04,78.08,63.86,3.35541,360,19.908766,0,0,0
LYNCHBURG RGNL AP,VA,37.3208,-79.2067,286.5,20170721,68,93.92,79.16,2.013246,360,27.066974,0,0,0.09055123
LYNCHBURG RGNL AP,VA,37.3208,-79.2067,286.5,20170729,60.98,77,71.6,6.039738,360,23.935258,0,0,0.01968505
LYNCHBURG RGNL AP,VA,37.3208,-79.2067,286.5,20170815,69.08,84.92,74.84,2.013246,360,27.066974,0,0,0.85826818
MARTINSBURG E WV RGNL AP,WV,39.4019,-77.9844,162.8,20170318,35.06,55.04,,4.47388,360,19.908766,,,0.35826791
MARTINSBURG E WV RGNL AP,WV,39.4019,-77.9844,162.8,20170423,42.08,62.06,,4.250186,360,14.987498,,,0
MARTINSBURG E WV RGNL AP,WV,39.4019,-77.9844,162.8,20170513,44.96,60.08,,4.697574,360,19.908766,,,0.18110246
MARTINSBURG E WV RGNL AP,WV,39.4019,-77.9844,162.8,20170716,59,87.08,,2.013246,360,12.974252,,,0
MARTINSBURG E WV RGNL AP,WV,39.4019,-77.9844,162.8,20170825,57.02,75.92,,3.579104,360,14.092722,,,0
MILLVILLE MUNI AP,NJ,39.3667,-75.0667,21.3,20170118,33.98,50,,5.816044,360,21.922012,,,0
MILLVILLE MUNI AP,NJ,39.3667,-75.0667,21.3,20170119,28.22,51.08,,3.579104,360,18.119214,,,0
MILLVILLE MUNI AP,NJ,39.3667,-75.0667,21.3,20170704,68,87.98,,4.250186,360,33.106712,,,
MILLVILLE MUNI AP,NJ,39.3667,-75.0667,21.3,20170707,69.98,84.02,,4.47388,360,27.96175,,,0.0787402
MILLVILLE MUNI AP,NJ,39.3667,-75.0667,21.3,20170725,68,78.98,,6.71082,360,16.105968,,,0
MILLVILLE MUNI AP,NJ,39.3667,-75.0667,21.3,20170815,73.04,78.98,,2.23694,360,10.961006,,,1.44094566
MILLVILLE MUNI AP,NJ,39.3667,-75.0667,21.3,20170830,62.06,78.98,,7.158208,360,19.908766,,,0
MILLVILLE MUNI AP,NJ,39.3667,-75.0667,21.3,20170911,51.08,78.08,,3.131716,360,14.092722,,,0
MORGANTOWN HART FLD,WV,39.6428,-79.9164,378,20170106,7.16,22.1,,3.35541,360,14.092722,,0,0.01181103
MORGANTOWN HART FLD,WV,39.6428,-79.9164,378,20170413,44.06,64.94,,5.816044,360,19.01399,0,0,0
MORGANTOWN HART FLD,WV,39.6428,-79.9164,378,20170428,50,78.08,,2.908022,360,21.027236,0,0,0.05905515
MORGANTOWN HART FLD,WV,39.6428,-79.9164,378,20170715,64.94,82.04,,2.684328,360,16.105968,0,0,0
MORGANTOWN HART FLD,WV,39.6428,-79.9164,378,20170801,59,84.92,,1.342164,360,10.961006,,,0
MORGANTOWN HART FLD,WV,39.6428,-79.9164,378,20170808,55.94,75.92,,3.802798,360,18.119214,0,0,0.01181103
MORGANTOWN HART FLD,WV,39.6428,-79.9164,378,20170816,64.94,86,,1.565858,360,10.961006,0,0,0
MORGANTOWN HART FLD,WV,39.6428,-79.9164,378,20170823,57.02,78.08,,3.35541,360,19.01399,,,0
MORGANTOWN HART FLD,WV,39.6428,-79.9164,378,20170909,48.02,69.08,,3.802798,360,16.105968,,0,0.01181103
MORGANTOWN HART FLD,WV,39.6428,-79.9164,378,20170917,60.08,82.04,,0.894776,360,12.079476,,,0
NORFOLK INTL AP,VA,36.9033,-76.1922,9.1,20170113,42.08,62.96,55.04,10.513618,360,23.040482,0,0,0
NORFOLK INTL AP,VA,36.9033,-76.1922,9.1,20170122,46.94,51.98,49.64,5.59235,360,16.105968,0,0,0.03149608
NORFOLK INTL AP,VA,36.9033,-76.1922,9.1,20170308,46.94,66.92,60.62,11.855782,360,42.949248,0,0,0.01968505
NORFOLK INTL AP,VA,36.9033,-76.1922,9.1,20170311,33.08,44.06,39.38,8.276678,360,25.948504,0,0,0
NORFOLK INTL AP,VA,36.9033,-76.1922,9.1,20170319,35.96,48.02,44.6,12.750558,360,35.119958,0.1181103,0,0.42126007
NORFOLK INTL AP,VA,36.9033,-76.1922,9.1,20170417,62.06,87.08,74.12,11.632088,360,31.988242,0,0,0.46850419
NORFOLK INTL AP,VA,36.9033,-76.1922,9.1,20170515,55.94,78.98,71.42,7.605596,360,25.053728,0,0,0
NORFOLK INTL AP,VA,36.9033,-76.1922,9.1,20170725,73.04,84.02,82.04,10.289924,360,21.922012,0,0,0
NORFOLK INTL AP,VA,36.9033,-76.1922,9.1,20170808,71.96,77,75.02,9.842536,360,27.066974,0,0,0.94881941
PHILADELPHIA INTL AP,PA,39.8683,-75.2311,3,20170118,41,48.92,43.88,6.934514,360,19.908766,0,0,0.22047256
PHILADELPHIA INTL AP,PA,39.8683,-75.2311,3,20170328,48.02,53.96,51.98,7.158208,360,23.040482,0,0,0.44881914
PHILADELPHIA INTL AP,PA,39.8683,-75.2311,3,20170513,48.92,53.96,51.44,13.197946,360,36.90951,0,0,1.79133955
PHILADELPHIA INTL AP,PA,39.8683,-75.2311,3,20170713,75.92,93.92,85.82,8.052984,360,27.96175,0,0,0
PHILADELPHIA INTL AP,PA,39.8683,-75.2311,3,20170901,57.02,69.08,65.66,8.724066,360,29.08022,0,0,0
PHILADELPHIA INTL AP,PA,39.8683,-75.2311,3,20170906,60.98,71.06,67.64,7.381902,360,23.935258,0,0,0.53937037
PHILADELPHIA INTL AP,PA,39.8683,-75.2311,3,20170909,55.04,71.06,63.14,9.842536,360,25.948504,0,0,0
PHILADELPHIA INTL AP,PA,39.8683,-75.2311,3,20170910,53.96,75.02,,8.500372,360,27.066974,0,0,0
RICHMOND INTL AP,VA,37.505,-77.3203,50,20170113,44.06,60.98,58.82,8.94776,360,21.027236,0,0,0
RICHMOND INTL AP,VA,37.505,-77.3203,50,20170119,37.94,55.04,46.04,3.131716,360,12.079476,0,0,0
RICHMOND INTL AP,VA,37.505,-77.3203,50,20170215,33.08,55.04,44.78,7.605596,360,36.014734,0,0,0.38976399
RICHMOND INTL AP,VA,37.505,-77.3203,50,20170329,48.02,69.08,62.96,7.605596,360,27.066974,0,0,0
RICHMOND INTL AP,VA,37.505,-77.3203,50,20170522,60.08,71.96,63.86,2.908022,360,10.06623,0,0,0.16141741
RICHMOND INTL AP,VA,37.505,-77.3203,50,20170606,62.96,80.96,71.42,7.158208,360,19.908766,0,0,0
ROANOKE RGNL AP,VA,37.3169,-79.9742,358.1,20170420,53.96,80.06,62.6,2.684328,360,38.02798,0,0,0.05118113
ROANOKE RGNL AP,VA,37.3169,-79.9742,358.1,20170830,62.06,82.94,69.44,2.013246,360,19.908766,0,0,0.16929143
WASHINGTON REAGAN AP,VA,38.8483,-77.0342,3,20170725,71.06,82.04,,11.1847,360,23.935258,0,0,0
FLORENCE RGNL AP,SC,34.1853,-79.7239,44.5,20170107,25.16,39.02,,13.42164,360,31.988242,,,0.29921276
FLORENCE RGNL AP,SC,34.1853,-79.7239,44.5,20170503,51.98,84.02,,4.47388,360,19.01399,,,0
FLORENCE RGNL AP,SC,34.1853,-79.7239,44.5,20170614,66.92,91.94,,5.816044,360,27.96175,,,0
FLORENCE RGNL AP,SC,34.1853,-79.7239,44.5,20170824,71.06,86,,5.816044,360,23.935258,,,0.0393701
FLORENCE RGNL AP,SC,34.1853,-79.7239,44.5,20170829,64.04,80.96,,10.737312,360,23.935258,,,0.01968505
FLORENCE RGNL AP,SC,34.1853,-79.7239,44.5,20170907,57.92,78.98,,5.144962,360,16.105968,,,0
FLORENCE RGNL AP,SC,34.1853,-79.7239,44.5,20170916,64.94,87.08,,4.250186,360,19.01399,,,0
WILMINGTON INTL AP,NC,34.2675,-77.8997,10.1,20170319,35.96,57.02,52.16,11.855782,360,34.001488,0,0,0.01968505
WILMINGTON INTL AP,NC,34.2675,-77.8997,10.1,20170907,60.98,80.96,,5.144962,360,17.000744,0,0,0
NORFOLK NAS,VA,36.95,-76.2833,5.2,20170305,29.12,39.92,,8.94776,360,21.922012,,,0
NORFOLK NAS,VA,36.95,-76.2833,5.2,20170319,35.06,50,,12.526864,360,34.001488,,,0.27165369
NORFOLK NAS,VA,36.95,-76.2833,5.2,20170402,48.02,60.08,,8.052984,360,21.027236,,,0
NORFOLK NAS,VA,36.95,-76.2833,5.2,20170508,48.02,66.92,,6.934514,360,16.105968,,,0
NORFOLK NAS,VA,36.95,-76.2833,5.2,20170627,69.08,82.94,,6.039738,360,19.01399,,,0
NORFOLK NAS,VA,36.95,-76.2833,5.2,20170731,64.04,84.02,,6.487126,360,17.000744,,,0
NORFOLK NAS,VA,36.95,-76.2833,5.2,20170813,73.04,82.04,,6.039738,360,17.000744,,,0.01968505
NORFOLK NAS,VA,36.95,-76.2833,5.2,20170816,73.94,87.98,,5.59235,360,18.119214,,,0
NORFOLK NAS,VA,36.95,-76.2833,5.2,20170910,62.96,73.04,,12.750558,360,25.053728,,,0
CHERRY POINT MCAS,NC,34.9,-76.8833,8.8,20170219,46.94,73.94,,5.59235,360,21.027236,,,0
CHERRY POINT MCAS,NC,34.9,-76.8833,8.8,20170304,30.2,53.06,,9.618842,360,25.948504,,,0
CHERRY POINT MCAS,NC,34.9,-76.8833,8.8,20170319,35.96,51.08,,14.54011,360,38.02798,,,0
CHERRY POINT MCAS,NC,34.9,-76.8833,8.8,20170608,60.98,66.92,,14.316416,360,31.093466,,,0.46850419
CHERRY POINT MCAS,NC,34.9,-76.8833,8.8,20170907,60.08,78.98,,6.263432,360,19.01399,,,0
FENTRESS NAAS,VA,36.695,-76.1356,4.9,20170105,30.2,48.92,,3.802798,360,14.987498,,,0.01181103
FENTRESS NAAS,VA,36.695,-76.1356,4.9,20170107,22.1,33.98,,14.763804,360,34.001488,,,0.79133901
FENTRESS NAAS,VA,36.695,-76.1356,4.9,20170310,42.08,62.06,,8.94776,360,38.922756,,,0
FENTRESS NAAS,VA,36.695,-76.1356,4.9,20170329,44.06,66.92,,6.934514,360,21.922012,,,0
FENTRESS NAAS,VA,36.695,-76.1356,4.9,20170402,44.96,64.94,,5.816044,360,23.935258,,,0
FENTRESS NAAS,VA,36.695,-76.1356,4.9,20170408,37.94,68,,4.250186,360,27.96175,,,0
FENTRESS NAAS,VA,36.695,-76.1356,4.9,20170417,64.04,89.06,,6.71082,360,25.948504,,,0.31889781
FENTRESS NAAS,VA,36.695,-76.1356,4.9,20170503,57.92,82.04,,4.697574,360,21.027236,,,0
FENTRESS NAAS,VA,36.695,-76.1356,4.9,20170602,64.94,89.06,,4.47388,360,17.000744,,,0
FENTRESS NAAS,VA,36.695,-76.1356,4.9,20170715,73.94,96.08,,3.579104,360,36.014734,,,4.35039605
FENTRESS NAAS,VA,36.695,-76.1356,4.9,20170908,55.94,82.04,,2.908022,360,16.105968,,,0
GEORGETOWN SUSSEX CO AP,DE,38.6892,-75.3592,15.5,20170115,33.08,46.04,,4.250186,360,14.092722,,,0
GEORGETOWN SUSSEX CO AP,DE,38.6892,-75.3592,15.5,20170305,19.22,39.92,,6.487126,360,21.922012,,,0
GEORGETOWN SUSSEX CO AP,DE,38.6892,-75.3592,15.5,20170322,30.2,53.06,,9.842536,360,40.041226,,,0
GEORGETOWN SUSSEX CO AP,DE,38.6892,-75.3592,15.5,20170323,26.24,46.04,,6.487126,360,23.040482,,,0
GEORGETOWN SUSSEX CO AP,DE,38.6892,-75.3592,15.5,20170724,73.04,87.08,,6.263432,360,23.040482,,,0.01181103
GEORGETOWN SUSSEX CO AP,DE,38.6892,-75.3592,15.5,20170906,62.96,80.06,,5.816044,360,19.908766,,,0.51968532
OCEANA NAS,VA,36.8167,-76.0333,7,20170730,66.02,78.08,,10.06623,360,23.040482,,,0
QUANTICO MCAS,VA,38.5,-77.3,3,20170320,33.08,53.06,,5.368656,360,23.935258,,,0
QUANTICO MCAS,VA,38.5,-77.3,3,20170402,44.06,62.06,,6.71082,360,23.935258,,,0
QUANTICO MCAS,VA,38.5,-77.3,3,20170725,69.08,82.94,,9.395148,360,19.908766,,,0
QUANTICO MCAS,VA,38.5,-77.3,3,20170823,71.06,82.94,,5.59235,360,16.105968,,,0
LUMBERTON MUNI AP,NC,34.6081,-79.0592,36.9,20170203,39.92,55.04,,8.724066,360,21.027236,,,0.0393701
WILMINGTON NEW CASTLE CO AP,DE,39.6728,-75.6008,24.1,20170314,23.18,35.06,31.64,23.48787,360,46.97574,0.1968505,1.181103,1.94881995
WILMINGTON NEW CASTLE CO AP,DE,39.6728,-75.6008,24.1,20170323,20.12,46.04,32.36,6.71082,360,19.01399,0,0,0
WILMINGTON NEW CASTLE CO AP,DE,39.6728,-75.6008,24.1,20170725,69.08,78.98,73.94,5.816044,360,16.105968,0,0,0
WILMINGTON NEW CASTLE CO AP,DE,39.6728,-75.6008,24.1,20170730,57.92,84.02,70.7,6.71082,360,17.000744,0,0,0
ELIZABETH CITY CGAS,NC,36.2606,-76.175,4,20170106,33.08,44.06,41.18,12.30317,360,23.040482,0.1968505,0,0.16141741
ELIZABETH CITY CGAS,NC,36.2606,-76.175,4,20170115,37.94,50,44.96,6.934514,360,17.000744,,0,0
ELIZABETH CITY CGAS,NC,36.2606,-76.175,4,20170202,39.02,60.08,50,5.368656,360,14.092722,0,0,0
ELIZABETH CITY CGAS,NC,36.2606,-76.175,4,20170402,44.06,62.06,54.68,8.276678,360,19.908766,0,0,0
ELIZABETH CITY CGAS,NC,36.2606,-76.175,4,20170715,73.94,93.02,83.12,8.052984,360,23.935258,0,0,0.01181103
ELIZABETH CITY CGAS,NC,36.2606,-76.175,4,20170829,66.92,80.96,74.66,13.42164,360,38.02798,0,0,0.18110246
LAWRENCEVILLE INTL AP,IL,38.7642,-87.6056,130.8,20170608,51.08,80.96,,6.71082,360,27.066974,,,0
LAWRENCEVILLE INTL AP,IL,38.7642,-87.6056,130.8,20170819,68,91.94,,5.144962,360,19.908766,,,0
LOUISVILLE BOWMAN FLD,KY,38.2281,-85.6636,164.6,20170311,30.2,39.92,,6.263432,360,19.01399,,,0
LOUISVILLE BOWMAN FLD,KY,38.2281,-85.6636,164.6,20170321,48.92,66.92,,7.158208,360,27.066974,,,0
